****************************************************************
*       Calculation started on: Fri May 31 10:32:07 2024       *
****************************************************************
Timestep     Number of nodes      Mean crossing time     Crossed probability
     476              114003     16.4351973880271416      0.9634482235051376
     477              114242     16.4716726963702840      0.9635246916567988
     478              114960     16.4716726963702840      0.9635246916567988
     479              115200     16.5080720144877233      0.9636006818825118
     480              115921     16.5080720144877233      0.9636006818825118
     481              116162     16.5443958153477126      0.9636761991400185
     482              116886     16.5443958153477126      0.9636761991400185
     483              117128     16.5806445670323228      0.9637512483153492
     484              117855     16.5806445670323228      0.9637512483153492
     485              118098     16.6168187328081487      0.9638258342241650
     486              118828     16.6168187328081487      0.9638258342241650
     487              119072     16.6529187711950115      0.9638999616130510
     488              119805     16.6529187711950115      0.9638999616130510
     489              120050     16.6889451360342349      0.9639736351607788
     490              120786     16.6889451360342349      0.9639736351607788
     491              121032     16.7248982765546117      0.9640468594795553
     492              121771     16.7248982765546117      0.9640468594795553
     493              122018     16.7607786374382783      0.9641196391162359
     494              122760     16.7607786374382783      0.9641196391162359
     495              123008     16.7965866588847561      0.9641919785535016
     496              123753     16.7965866588847561      0.9641919785535016
     497              124002     16.8323227766736920      0.9642638822110248
     498              124750     16.8323227766736920      0.9642638822110248
     499              125000     16.8679874222270243      0.9643353544466016
     500              125751     16.8679874222270243      0.9643353544466016
     501              126002     16.9035810226696981      0.9644063995572651
     502              126756     16.9035810226696981      0.9644063995572651
     503              127008     16.9391040008893299      0.9644770217803662
     504              127765     16.9391040008893299      0.9644770217803662
     505              128018     16.9745567755946212      0.9645472252946321
     506              128778     16.9745567755946212      0.9645472252946321
     507              129032     17.0099397613733103      0.9646170142212183
     508              129795     17.0099397613733103      0.9646170142212183
     509              130050     17.0452533687485897      0.9646863926247069
     510              130816     17.0452533687485897      0.9646863926247069
     511              131072     17.0804980042344710      0.9647553645141136
     512              131841     17.0804980042344710      0.9647553645141136
     513              132098     17.1156740703906252      0.9648239338438513
     514              132870     17.1156740703906252      0.9648239338438513
     515              133128     17.1507819658759217      0.9648921045146952
     516              133903     17.1507819658759217      0.9648921045146952
     517              134162     17.1858220855011226      0.9649598803747068
     518              134940     17.1858220855011226      0.9649598803747068
     519              135200     17.2207948202809291      0.9650272652201382
     520              135981     17.2207948202809291      0.9650272652201382
     521              136242     17.2557005574844737      0.9650942627963444
     522              137026     17.2557005574844737      0.9650942627963444
     523              137288     17.2905396806857681      0.9651608767986402
     524              138075     17.2905396806857681      0.9651608767986402
     525              138338     17.3253125698125032      0.9652271108731654
     526              139128     17.3253125698125032      0.9652271108731654
     527              139392     17.3600196011946935      0.9652929686177225
     528              140185     17.3600196011946935      0.9652929686177225
     529              140450     17.3946611476120268      0.9653584535825939
     530              141246     17.3946611476120268      0.9653584535825939
     531              141512     17.4292375783405618      0.9654235692713482
     532              142311     17.4292375783405618      0.9654235692713482
     533              142578     17.4637492591988845      0.9654883191416268
     534              143380     17.4637492591988845      0.9654883191416268
     535              143648     17.4981965525928729      0.9655527066059149
     536              144453     17.4981965525928729      0.9655527066059149
     537              144722     17.5325798175604604      0.9656167350322973
     538              145530     17.5325798175604604      0.9656167350322973
     539              145800     17.5668994098151785      0.9656804077451990
     540              146611     17.5668994098151785      0.9656804077451990
     541              146882     17.6011556817890664      0.9657437280261103
     542              147696     17.6011556817890664      0.9657437280261103
     543              147968     17.6353489826747349      0.9658066991142971
     544              148785     17.6353489826747349      0.9658066991142971
     545              149058     17.6694796584671536      0.9658693242074934
     546              149878     17.6694796584671536      0.9658693242074934
     547              150152     17.7035480520044786      0.9659316064625918
     548              150975     17.7035480520044786      0.9659316064625918
     549              151250     17.7375545030081483      0.9659935489962963
     550              152076     17.7375545030081483      0.9659935489962963
     551              152352     17.7714993481222123      0.9660551548857963
     552              153181     17.7714993481222123      0.9660551548857963
     553              153458     17.8053829209527663      0.9661164271693963
     554              154290     17.8053829209527663      0.9661164271693963
     555              154568     17.8392055521055397      0.9661773688471496
     556              155403     17.8392055521055397      0.9661773688471496
     557              155682     17.8729675692240235      0.9662379828814727
     558              156520     17.8729675692240235      0.9662379828814727
     559              156800     17.9066692970262338      0.9662982721977535
     560              157641     17.9066692970262338      0.9662982721977535
     561              157922     17.9403110573411482      0.9663582396849451
     562              158766     17.9403110573411482      0.9663582396849451
     563              159048     17.9738931691449082      0.9664178881961405
     564              159895     17.9738931691449082      0.9664178881961405
     565              160178     18.0074159485957139      0.9664772205491494
     566              161028     18.0074159485957139      0.9664772205491494
     567              161312     18.0408797090685766      0.9665362395270551
     568              162165     18.0408797090685766      0.9665362395270551
     569              162450     18.0742847611897588      0.9665949478787608
