
****************************************************************

Beginning calculation

Speed       = 1
Timesteps   = 1000
Iterations  = 1000000
Tolerance   = 1e-06
Convergence = 1e-06

Boundary polynomial (normalised): x^2 - 1y - 1 = 0

Timestep     Number of nodes      Mean crossing time     Crossed probability    Internal probability       Total probability     Clock time per step      Elapsed clock time
     160                1297      2.3100414127352598      0.9999918902204554      0.0000081097795403      0.9999999999999957         00:00:00.001582         00:00:00.112420
     161                1297      2.3100869183934396      0.9999921734277288      0.0000078265722667      0.9999999999999956         00:00:00.001671         00:00:00.114113
     162                1322      2.3101174675122573      0.9999923624818512      0.0000076375181453      0.9999999999999964         00:00:00.001629         00:00:00.115768
     163                1322      2.3101604920976855      0.9999926269569716      0.0000073730430246      0.9999999999999961         00:00:00.001683         00:00:00.117473
     164                1347      2.3101894316401217      0.9999928038609104      0.0000071961390856      0.9999999999999960         00:00:00.001647         00:00:00.119144
     165                1347      2.3102301276322899      0.9999930509846618      0.0000069490153346      0.9999999999999964         00:00:00.001699         00:00:00.120860
     166                1372      2.3102575530771134      0.9999932166084816      0.0000067833915148      0.9999999999999964         00:00:00.001687         00:00:00.122566
     167                1372      2.3102960624765894      0.9999934476490885      0.0000065523509081      0.9999999999999966         00:00:00.001725         00:00:00.124311
     168                1397      2.3103220629743495      0.9999936027939474      0.0000063972060498      0.9999999999999972         00:00:00.001707         00:00:00.126033
     169                1397      2.3103585181010411      0.9999938189171458      0.0000061810828506      0.9999999999999964         00:00:00.001753         00:00:00.127801
     170                1422      2.3103831769387044      0.9999939643212845      0.0000060356787123      0.9999999999999968         00:00:00.001750         00:00:00.129569
     171                1422      2.3104177011633302      0.9999941665994119      0.0000058334005851      0.9999999999999969         00:00:00.001815         00:00:00.131412
     172                1447      2.3104410961914725      0.9999943029435785      0.0000056970564185      0.9999999999999970         00:00:00.001875         00:00:00.133309
     173                1447      2.3104738046062856      0.9999944923637780      0.0000055076362184      0.9999999999999963         00:00:00.001870         00:00:00.135217
     174                1472      2.3104960086321009      0.9999946202761405      0.0000053797238556      0.9999999999999961         00:00:00.001810         00:00:00.137048
     175                1472      2.3105270086664089      0.9999947977477912      0.0000052022522044      0.9999999999999957         00:00:00.001872         00:00:00.138938
     176                1497      2.3105480898155473      0.9999949178083942      0.0000050821916018      0.9999999999999960         00:00:00.001833         00:00:00.140790
     177                1497      2.3105774818009825      0.9999950841698272      0.0000049158301686      0.9999999999999958         00:00:00.001903         00:00:00.142713
     178                1522      2.3105975038508717      0.9999951969146333      0.0000048030853620      0.9999999999999953         00:00:00.001867         00:00:00.144603
     179                1522      2.3106253815408233      0.9999953529392189      0.0000046470607758      0.9999999999999947         00:00:00.001953         00:00:00.146574
     180                1547      2.3106444042279608      0.9999954588637883      0.0000045411362063      0.9999999999999946         00:00:00.001905         00:00:00.148512
     181                1547      2.3106708552753119      0.9999956052654577      0.0000043947345364      0.9999999999999941         00:00:00.002020         00:00:00.150552
     182                1574      2.3106889345787032      0.9999957048282841      0.0000042951717100      0.9999999999999941         00:00:00.001944         00:00:00.152523
     183                1574      2.3107140409754181      0.9999958422665369      0.0000041577334572      0.9999999999999941         00:00:00.001976         00:00:00.154520
     184                1601      2.3107312293782001      0.9999959358920902      0.0000040641079041      0.9999999999999943         00:00:00.001981         00:00:00.156519
     185                1601      2.3107550678601578      0.9999960649765421      0.0000039350234518      0.9999999999999939         00:00:00.002026         00:00:00.158565
     186                1628      2.3107714145912368      0.9999961530580358      0.0000038469419585      0.9999999999999942         00:00:00.002011         00:00:00.160596
     187                1628      2.3107940570112806      0.9999962743525568      0.0000037256474365      0.9999999999999933         00:00:00.002055         00:00:00.162671
     188                1655      2.3108096082686149      0.9999963572544710      0.0000036427455224      0.9999999999999934         00:00:00.002104         00:00:00.164795
     189                1655      2.3108311219404918      0.9999964712809480      0.0000035287190455      0.9999999999999936         00:00:00.002209         00:00:00.167034
     190                1682      2.3108459210975845      0.9999965493413315      0.0000034506586617      0.9999999999999932         00:00:00.002082         00:00:00.169145
     191                1682      2.3108663691133260      0.9999966565830903      0.0000033434169037      0.9999999999999940         00:00:00.002133         00:00:00.171295
     192                1709      2.3108804569102479      0.9999967301156621      0.0000032698843321      0.9999999999999942         00:00:00.002128         00:00:00.173444
     193                1709      2.3108998984331581      0.9999968310205896      0.0000031689794047      0.9999999999999942         00:00:00.002214         00:00:00.175684
     194                1736      2.3109133131534216      0.9999969003166551      0.0000030996833392      0.9999999999999942         00:00:00.002216         00:00:00.177931
     195                1736      2.3109318036887503      0.9999969953000485      0.0000030046999459      0.9999999999999943         00:00:00.002226         00:00:00.180176
     196                1763      2.3109445813231089      0.9999970606302566      0.0000029393697382      0.9999999999999948         00:00:00.002206         00:00:00.182407
     197                1763      2.3109621729682313      0.9999971500774175      0.0000028499225765      0.9999999999999940         00:00:00.002278         00:00:00.184708
     198                1790      2.3109743473665207      0.9999972116933632      0.0000027883066315      0.9999999999999947         00:00:00.002225         00:00:00.186956
     199                1790      2.3109910890423735      0.9999972959619737      0.0000027040380210      0.9999999999999947         00:00:00.002282         00:00:00.189257
     200                1817      2.3110026920542892      0.9999973540976667      0.0000026459023275      0.9999999999999941         00:00:00.002277         00:00:00.191555
     201                1817      2.3110186297195101      0.9999974335199533      0.0000025664800414      0.9999999999999947         00:00:00.002303         00:00:00.193880
     202                1844      2.3110296913252366      0.9999974883931677      0.0000025116068268      0.9999999999999946         00:00:00.002280         00:00:00.196178
     203                1844      2.3110448681744677      0.9999975632778847      0.0000024367221094      0.9999999999999941         00:00:00.002377         00:00:00.198576
     204                1871      2.3110554166059551      0.9999976150913884      0.0000023849086057      0.9999999999999941         00:00:00.002361         00:00:00.200962
     205                1871      2.3110698732535835      0.9999976857256369      0.0000023142743572      0.9999999999999940         00:00:00.002394         00:00:00.203380
     206                1898      2.3110799351071685      0.9999977346683243      0.0000022653316692      0.9999999999999936         00:00:00.002390         00:00:00.205789
     207                1898      2.3110937097576398      0.9999978013192095      0.0000021986807837      0.9999999999999932         00:00:00.002421         00:00:00.208233
     208                1925      2.3111033100987024      0.9999978475671418      0.0000021524328508      0.9999999999999927         00:00:00.002372         00:00:00.210625
     209                1925      2.3111164387045235      0.9999979104832998      0.0000020895166928      0.9999999999999926         00:00:00.002449         00:00:00.213091
     210                1954      2.3111256011648207      0.9999979542006582      0.0000020457993343      0.9999999999999925         00:00:00.002466         00:00:00.215582
     211                1954      2.3111381175731625      0.9999980136136511      0.0000019863863414      0.9999999999999926         00:00:00.002562         00:00:00.218198
     212                1983      2.3111468644413442      0.9999980549536126      0.0000019450463796      0.9999999999999922         00:00:00.002470         00:00:00.220696
     213                1983      2.3111588005301882      0.9999981110792108      0.0000018889207806      0.9999999999999913         00:00:00.002556         00:00:00.223271
     214                2012      2.3111671528360529      0.9999981501847576      0.0000018498152345      0.9999999999999920         00:00:00.002511         00:00:00.225807
     215                2012      2.3111785386406787      0.9999982032241205      0.0000017967758713      0.9999999999999918         00:00:00.002582         00:00:00.228404
     216                2041      2.3111865162336311      0.9999982402287776      0.0000017597712141      0.9999999999999917         00:00:00.002587         00:00:00.231012
     217                2041      2.3111973800641730      0.9999982903695313      0.0000017096304604      0.9999999999999916         00:00:00.002750         00:00:00.233796
     218                2070      2.3112050016863188      0.9999983253980556      0.0000016746019360      0.9999999999999916         00:00:00.002620         00:00:00.236447
